Date,Ticker,Close,Open,High,Low,Volume,RSI,EMA_20,EMA_50,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,BB_Width,Price_Change,Volatility_20,Daily_Return,High_Low_Range,Sentiment_Score,Sentiment_Positive_Ratio,Sentiment_Negative_Ratio,Daily_Sentiment,Price_Direction
2024-06-17,AAPL,216.67,213.37,218.95,212.72,93728300,82.93827160493827,199.31810436815118,189.5798932219855,7.95718624004698,6.070893480833225,1.886292759213755,216.3765497244612,197.3665,178.3564502755388,38.020099448922394,0.019671513953597675,0.019587002616115966,0.015466091765477728,0.029287326062429436,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.7044657413521017,0
2024-06-18,AAPL,214.29,217.59,218.63,213.0,79943250,78.18224518553312,200.74399919023202,190.54891701720175,8.15644160200992,6.4880031050685645,1.6684384969413557,218.71714962455292,198.529,178.34085037544708,40.37629924910584,-0.010984446393132341,0.019987584940585133,-0.015166138149731197,0.026431924882629087,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.48575056472606176,0
2024-06-20,AAPL,209.68,213.93,214.24,208.85,86172450,69.90690625676557,201.5950468864004,191.29915556554678,7.851853163638907,6.760773116782634,1.0910800468562734,219.95127723889127,199.3955,178.83972276110873,41.11155447778253,-0.02151290307527176,0.02090497103885042,-0.01986631141027439,0.025807996169499713,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.4236155630216213,0
2024-06-21,AAPL,207.49,210.39,211.89,207.11,246421400,66.06916912695067,202.1564709924575,191.9340906414077,7.3490348354150115,6.87842546050911,0.4706093749059015,220.67597295331032,200.225,179.77402704668967,40.901945906620654,-0.010444486837085099,0.021003103729502565,-0.013783925091496637,0.023079522958814023,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.36551336467401396,1
2024-06-24,AAPL,208.14,207.72,212.7,206.59,80727010,65.24087275869519,202.72633089793774,192.5696164986074,6.923191018881596,6.887378572183607,0.035812446697988776,221.0156707617601,201.288,181.56032923823992,39.45534152352019,0.0031326810930645266,0.020139896468233442,0.002021952628538357,0.029575487680913816,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.4303522834812748,1
2024-06-25,AAPL,209.07,209.15,211.38,208.61,56713870,65.69296375266526,203.3304898600389,193.2166903614071,6.584843971524862,6.826871652051858,-0.24202768052699675,221.5083791649953,202.2425,182.97662083500472,38.531758329990566,0.004468146439896348,0.01997317413390461,-0.0003825005976572436,0.013278366329514317,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.500132590188087,1
2024-06-26,AAPL,213.25,211.5,214.86,210.64,66213190,67.53430185633577,204.27520511146378,194.00231034723427,6.578163590017169,6.777130039644921,-0.19896644962775145,222.36288653429665,203.4055,184.44811346570333,37.91477306859332,0.019993303678193852,0.020210393068909396,0.008274231678486997,0.02003418154196747,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.6829010738272454,1
2024-06-27,AAPL,214.1,214.69,215.7395,212.35,49772710,70.01223990208082,205.21089986275294,194.7904550394996,6.56577111345112,6.734858254406161,-0.16908714095504074,223.06974854390333,204.59599999999998,186.12225145609662,36.94749708780671,0.00398593200468933,0.020189962418498995,-0.0027481484931762236,0.01596185542736048,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.45168415757184954,0
2024-06-28,AAPL,210.62,215.77,216.07,210.3,82542720,63.70533040527056,205.72605225677646,195.41122150853883,6.203631468124996,6.628612897149929,-0.42498142902493274,223.10423114544759,205.5625,188.02076885455241,35.08346229089517,-0.01625408687529184,0.02080098469135893,-0.023868007600685942,0.027436994769376992,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.5258240826393565,1
2024-07-01,AAPL,216.75,212.09,217.51,211.92,60402930,72.52621544327934,206.77595204184536,196.24803635134123,6.3382100198709,6.570532321694124,-0.2323223018232241,223.82960621404385,206.7875,189.74539378595614,34.08421242808771,0.02910454847592825,0.021486536254200928,0.021971804422650745,0.02637787844469613,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.5018029978681915,1
2024-07-02,AAPL,220.27,216.15,220.38,215.1,58046180,65.64139246542683,208.06109946643153,197.1900741414847,6.652216463320002,6.5868691500193,0.06534731330070187,225.04620093651894,208.09949999999998,191.152799063481,33.89340187303793,0.016239907727797043,0.02159477341041164,0.01906083738144809,0.02454672245467225,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.6222846148202751,1
2024-07-03,AAPL,221.55,220.0,221.55,219.03,37369800,61.36729222520111,209.3457566601047,198.14536535162256,6.924532435101298,6.6544018070357005,0.27013062806559773,226.12355457075452,209.45950000000002,192.79544542924552,33.328109141509,0.0058110500749080085,0.021564806262901925,0.007045454545454597,0.01150527325023974,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.7561385300628288,1
2024-07-05,AAPL,226.34,221.65,226.45,221.65,60412410,64.78494623655916,210.96425602580902,199.25103729861775,7.441081616011417,6.811737768830844,0.6293438471805723,227.98384592323316,210.983,193.98215407676685,34.001691846466315,0.02162040171518842,0.02181890752868848,0.0211594856756147,0.021655763591247386,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.45035841018343464,1
2024-07-08,AAPL,227.82,227.09,227.85,223.25,59085860,68.85608856088562,212.56956497573196,200.37138877710333,7.879049417396686,7.025200098544013,0.8538493188526735,229.37341189062263,212.65,195.92658810937738,33.44682378124526,0.006538835380401231,0.02155096764426133,0.003214584525958826,0.02060470324748038,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.4545013432236445,1
2024-07-09,AAPL,228.68,227.93,229.4,226.3721,48169820,66.08625770158054,214.10389212090035,201.48153039368754,8.201000835377783,7.260360245910768,0.9406405894670158,230.69676520096843,214.2395,197.78223479903156,32.91453040193687,0.0037749100166799554,0.021548007530912437,0.0032904839205019085,0.013375764946298668,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.6078613751823739,1
2024-07-10,AAPL,232.98,229.3,233.08,229.25,62627690,73.80891719745226,215.9016166808146,202.71676449589586,8.702803218862925,7.5488488405012,1.1539543783617257,231.53457811825322,216.2325,200.93042188174675,30.60415623650647,0.01880356830505492,0.020711565155000704,0.016048844308765714,0.016706652126499508,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.5716344364380979,0
2024-07-11,AAPL,227.57,231.39,232.39,225.77,64710620,72.33458177278403,217.0128912826418,203.69140118233133,8.565209038187618,7.7521208800384835,0.8130881581491343,232.72794654227616,217.25350000000003,201.7790534577239,30.948893084552253,-0.02322087732852607,0.01589051121955779,-0.01650892432689396,0.029321876245736705,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.68811602004907,1
2024-07-12,AAPL,230.54,228.92,232.64,228.68,53046530,78.22679402400198,218.3011873509616,204.7442874104752,8.596721186796003,7.921040941389988,0.6756802454060153,234.55032885034606,218.127,201.70367114965396,32.846657700692106,0.01305092938436525,0.015024978269116133,0.00707670802026911,0.017316774532097165,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.561838106008063,1
2024-07-15,AAPL,234.4,236.48,237.23,233.09,62631250,79.81380563124435,219.83440760325098,205.90725653163304,8.831362087423116,8.103105170596614,0.7282569168265027,236.96801314683069,219.135,201.3019868531693,35.66602629366139,0.016743298343020685,0.015289913130523618,-0.008795669824086536,0.01776137972456985,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.46751607839676074,1
2024-07-16,AAPL,234.82,235.0,236.27,232.33,43234280,79.57730300941881,221.26160687913185,207.0410896088239,8.948059521391116,8.272096040755514,0.6759634806356019,239.0999786765765,220.25150000000002,201.40302132342353,37.69695735315298,0.0017918088737201021,0.015011203505622352,-0.0007659574468085397,0.016958636422330295,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.5625107705446977,0
2024-07-17,AAPL,228.88,229.45,231.4599,226.64,57345880,67.2554647825127,221.98716812873835,207.8975174673014,8.463670792774678,8.310410991159348,0.15325980161533082,240.01061061334119,220.862,201.7133893866588,38.29722122668238,-0.025295971382335414,0.016048090294313328,-0.0024842013510568456,0.021266766678432837,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.6143156455337575,0
2024-07-18,AAPL,224.18,230.28,230.44,222.27,66034590,60.25641025641028,222.1960092593347,208.53604619407392,7.612783090379764,8.17088541100343,-0.5581023206236662,240.30021972032998,221.3565,202.41278027967005,37.88743944065993,-0.020534778049632996,0.016614054452821086,-0.02648949105436857,0.036757097224096764,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.5854935055952031,1
2024-07-19,AAPL,224.31,224.82,226.8,223.275,49151450,64.94867875081897,222.39734171082662,209.15463261783574,6.869748188613045,7.910657966525354,-1.0409097779123089,240.2468726754285,222.08800000000002,203.92912732457154,36.31774535085697,0.0005798911588901223,0.01564749988130705,-0.002268481451828089,0.015787705744037647,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.5541726905861964,0
2024-07-22,AAPL,223.96,227.01,227.78,223.09,48201840,59.01024743814048,222.54616630979552,209.73523526027356,6.18139038023611,7.5648044492675055,-1.3834140690313959,239.7270745789841,222.91150000000002,206.09592542101595,33.63114915796814,-0.001560340600062382,0.0153543262075702,-0.013435531474384314,0.02102290555381235,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.6101127564343821,1
2024-07-23,AAPL,225.01,224.365,226.94,222.68,39960260,56.31326584976024,222.78081713743404,210.3342456422236,5.655396195550651,7.182922798524135,-1.5275266029734844,239.07683512439922,223.75499999999997,208.4331648756007,30.643670248798514,0.004688337203071935,0.015353968713008362,0.0028747799344816783,0.019130590982575853,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.6203748465200339,0
2024-07-24,AAPL,218.54,224.0,224.8,217.13,61777580,46.47788439035803,222.37692979101175,210.65603993076385,4.662718173981688,6.678881873615646,-2.0161636996339585,238.16192407005974,224.2285,210.29507592994025,27.866848140119487,-0.028754277587662802,0.01701032537433647,-0.024375000000000036,0.03532446000092118,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.6416611865792194,0
2024-07-25,AAPL,217.49,218.93,220.85,214.62,51391200,38.65093613747113,221.91150790615347,210.92403836485155,3.748081910085972,6.0927218809097115,-2.3446399708237395,237.78727169719983,224.44050000000001,211.0937283028002,26.693543394399626,-0.004804612427930732,0.016554680568764406,-0.006577444845384359,0.029028049575994735,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.5683162762344309,1
2024-07-26,AAPL,217.96,218.7,219.49,216.01,41601350,37.019483938915215,221.53517381985316,211.19995842897504,3.0262662399672706,5.479430752721224,-2.453164512753953,237.451854069574,224.6335,211.81514593042598,25.636708139148027,0.002161018897420597,0.016543051430506137,-0.0033836305441242833,0.016110365260867638,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.48673347944378126,1
2024-07-29,AAPL,218.24,216.96,219.3,215.75,36311780,36.04278074866307,221.2213477417719,211.47603849058387,2.448589960074088,4.873262594191797,-2.4246726341177087,236.45835741924085,225.0145,213.57064258075914,22.887714838481713,0.0012846393833731984,0.016036024439759815,0.005899705014749268,0.016454229432213262,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.518116656118799,1
2024-07-30,AAPL,218.8,219.19,220.325,216.12,41643840,28.936423054070104,220.99074319493647,211.76325266742373,2.0127627896725926,4.301162633287956,-2.2883998436153634,236.28251853748236,225.11700000000002,213.95148146251768,22.331037074964684,0.002565982404692191,0.014709695988030565,-0.0017792782517449992,0.019456783268554434,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.6240961841263024,1
2024-07-31,AAPL,222.08,221.44,223.82,220.63,50036260,41.29400570884873,221.09448193827586,212.16783099419143,1.9100177098461018,3.8229336485995855,-1.9129159387534838,236.23610371943508,225.20750000000004,214.178896280565,22.05720743887008,0.014990859232175469,0.014642180577206804,0.002890173410404691,0.01445859583918777,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.4217517203767431,0
2024-08-01,AAPL,218.36,224.37,224.48,217.02,62501000,31.13382899628253,220.8340550870115,212.41066115128197,1.5110007075906253,3.360547060397794,-1.8495463528071685,236.38722043177287,225.048,213.70877956822713,22.678440863545745,-0.016750720461095048,0.015075133728879347,-0.026786112225342027,0.03437471200810976,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.5403126183627568,1
2024-08-02,AAPL,219.86,219.15,225.6,217.71,105568600,25.70187165775397,220.74128793586755,212.70279208652582,1.3008192875034013,2.9486015058189157,-1.6477822183155144,236.27609418245598,224.724,213.171905817544,23.104188364911977,0.006869389998168218,0.01426924719954291,0.003239790098106356,0.03624087088328504,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.4641114062427306,0
2024-08-05,AAPL,209.27,199.09,213.5,196.0,119548600,18.134198054377634,219.64878432292778,212.568172789015,0.27653675851763637,2.41418855635866,-2.1376517978410234,237.14153617554643,223.7965,210.45146382445358,26.69007235109285,-0.0481670153734195,0.01754415826203199,0.05113265357376064,0.08928571428571429,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.5063197697689484,0
2024-08-06,AAPL,207.23,205.3,209.99,201.07,69660490,20.088422216081767,218.4660429588394,212.35883267964186,-0.6918502571665783,1.7929807936536122,-2.4848310508201905,237.7574551829299,222.724,207.69054481707008,30.066910365859826,-0.009748172217709294,0.017485615742466272,0.009400876765708614,0.04436265977022935,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.6312904737361965,1
2024-08-07,AAPL,209.82,206.9,213.64,206.39,63516420,28.931924882629076,217.6426102960928,212.25927061377357,-1.236064012962828,1.1871718323303242,-2.423235845293152,236.83916931919978,221.56600000000003,206.29283068080028,30.546338638399504,0.01249819041644562,0.017090681365890883,0.014113098115031355,0.035127670914288485,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.522555194277457,1
2024-08-08,AAPL,213.31,213.11,214.2,208.83,47161150,35.309829059829056,217.22998074408397,212.30047568774324,-1.369951553681119,0.6757471551280356,-2.0456987088091547,236.2766811771036,220.85299999999998,205.42931882289636,30.847362354207235,0.016633304737394106,0.01718742545529516,0.0009384824738397476,0.02571469616434409,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.5080889422910816,1
2024-08-09,AAPL,216.24,212.1,216.78,211.97,42201650,40.35482258870565,217.13569686369502,212.45496683724352,-1.225505022293106,0.2954967196438073,-1.5210017419369133,234.9859629650276,220.138,205.2900370349724,29.695925930055182,0.013735877361586546,0.017221923774317426,0.019519094766619588,0.02269189036184367,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.36745967337747476,1
2024-08-12,AAPL,217.53,216.07,219.5099,215.6,38028090,40.710382513661216,217.1732495433431,212.6539877455869,-0.9954628108376369,0.037304813547518474,-1.0327676243851553,232.5638687233451,219.29450000000003,206.02513127665495,26.538737446690163,0.005965593784683643,0.016731498576358854,0.006757069468227926,0.018134972170686426,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.5780706440781888,1
2024-08-13,AAPL,221.27,219.01,221.89,219.01,44155330,53.63709032773783,217.56341625350092,212.9918705790933,-0.5055384251008661,-0.07126383418215844,-0.4342745909187077,229.7623839394697,218.61699999999996,207.47161606053024,22.290767878939448,0.01719303084632018,0.01733585728465763,0.010319163508515682,0.0131500844710287,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.5679937055895742,1
2024-08-14,AAPL,221.72,220.57,223.03,219.7,41960570,55.72705117790413,217.95928137221512,213.3341501642269,-0.08003597559084596,-0.07301826246389595,-0.007017713126950015,228.43409011987913,218.25900000000001,208.0839098801209,20.35018023975823,0.002033714466488812,0.016529537681563088,0.005213764337851955,0.015157032316795688,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.7197707598060127,1
2024-08-15,AAPL,224.72,224.6,225.35,222.76,46414010,58.56563608717687,218.60315933676605,213.7806540793553,0.49356321961604976,0.04029803395209319,0.45326518566395657,228.52987755533587,218.286,208.04212244466413,20.487755110671742,0.013530579108785856,0.016212182477086848,0.0005342831700801627,0.01162686299156044,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.4726674639801666,1
2024-08-16,AAPL,226.05,223.92,226.8271,223.6501,44340240,59.63959516168847,219.31238225707406,214.26180489977273,1.0434365125033196,0.24092572966233847,0.8025107828409811,228.85898683960139,218.373,207.8870131603986,20.97197367920279,0.005918476326094657,0.016261820545682853,0.009512325830653912,0.01420522503678734,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.5253603202418605,0
2024-08-19,AAPL,225.89,225.72,225.99,223.04,40687810,58.83819496384937,219.93882204211462,214.71781255076203,1.4495943743095552,0.48265945859178183,0.9669349157177733,229.2045394797538,218.46949999999998,207.73446052024616,21.470078959507646,-0.0007078080070781478,0.016257213133246122,0.0007531454899875399,0.013226327116212416,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.5283836558465422,1
2024-08-20,AAPL,226.51,225.77,227.17,225.45,30299030,55.91455273698261,220.5646485142942,215.18025127426156,1.8007483187524826,0.746277230623922,1.0544710881285606,229.49081968915294,218.54450000000003,207.5981803108471,21.89263937830583,0.002744698747177754,0.016237012767313617,0.003277671967046023,0.00762918607229984,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.6611906154518141,0
2024-08-21,AAPL,226.4,226.52,227.98,225.05,34765480,61.87943262411344,221.1203962748376,215.62024142036896,2.046572653358737,1.006336315170885,1.040236338187852,230.4337142510289,218.9375,207.4412857489711,22.992428502057805,-0.0004856297735198467,0.014719582306982558,-0.0005297545470598823,0.01301932903799146,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.4939157342367715,0
2024-08-22,AAPL,224.53,227.79,228.34,223.9,43695320,56.825489622917246,221.44512043913878,215.9696437176094,2.0666735120575765,1.2184037545482234,0.8482697575093532,231.02766712134905,219.2895,207.55133287865095,23.4763342426981,-0.008259717314487602,0.014821998249989426,-0.014311427191711626,0.019830281375614104,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.5313474400525006,1
2024-08-23,AAPL,226.84,225.659,228.22,224.33,38677250,83.8796760509062,221.95891849255412,216.39593219927178,2.2431437174534494,1.4233517471292687,0.8197919703241807,231.92302488173377,219.7335,207.54397511826622,24.37904976346755,0.010288157484523275,0.014946179388149294,0.005233560372065868,0.01734052511924391,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.5642349384471206,1
2024-08-26,AAPL,227.18,226.76,227.28,223.8905,30602210,91.16797358646302,222.4561643504061,216.81883681890818,2.382963465641609,1.615274090831737,0.7676893748098721,232.78793385552177,220.1805,207.57306614447822,25.214867711043553,0.0014988538176687882,0.014945636044767445,0.0018521785147292994,0.015139097013942076,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.5221061997911025,1
2024-08-27,AAPL,228.03,225.995,228.85,224.89,35934560,90.48465984882165,222.98700584084364,217.25849027699022,2.533158841394254,1.7988510409442404,0.7343078004500136,233.70419389972415,220.642,207.57980610027585,26.1243877994483,0.003741526542829554,0.014949804093392933,0.009004623996106093,0.017608608653119338,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.45880192602041386,0
2024-08-28,AAPL,226.49,227.92,229.86,225.68,38052170,82.08373904576435,223.32062433219187,217.62051026612787,2.499116371213063,1.938904106998005,0.5602122642150578,234.17342289893384,220.8625,207.5515771010662,26.62184579786765,-0.006753497346840276,0.014758258340418693,-0.00627413127413118,0.018521800779865327,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.5228542867652974,1
2024-08-29,AAPL,229.79,230.1,232.92,228.88,51906300,82.40076518412239,223.9367553481736,218.09774515765227,2.7072128248179865,2.0925658505620013,0.6146469742559852,235.26389652510275,221.43400000000003,207.6041034748973,27.65979305020545,0.014570179698882857,0.014423587937651566,-0.0013472403302911876,0.017651170919258965,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.6108084624614439,0
2024-08-30,AAPL,229.0,230.19,230.4,227.48,52990770,78.09897109260167,224.41896912453802,218.52528456323455,2.7763799856216167,2.2293286775739247,0.547051308047692,236.10073409878623,221.891,207.68126590121375,28.419468197572485,-0.003437921580573544,0.014449199928219665,-0.00516964246926451,0.012836293300510006,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.40079375753436064,0
2024-09-03,AAPL,222.77,228.55,229.0,221.17,50190570,53.27510917030568,224.2619244460106,218.69174399212733,2.3019510661872005,2.24385315529658,0.05809791089062033,235.47437410774808,222.56599999999997,209.65762589225187,25.816748215496204,-0.027205240174672407,0.010942917926822678,-0.02528987092539926,0.03540263145996298,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.5167422548901542,0
2024-09-04,AAPL,220.85,221.66,221.78,217.48,43840200,48.21501846532622,223.93697926067625,218.77638148263213,1.7508520430840235,2.145252932854069,-0.3944008897700453,234.00706867520182,223.247,212.4869313247982,21.520137350403616,-0.008618754769493253,0.010875354525550917,-0.0036542452404583698,0.019771933051315117,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.4334332059815494,1
2024-09-05,AAPL,222.38,221.625,225.48,221.52,36615400,44.89082969432314,223.78869552156422,218.91769985586225,1.4211778564010729,2.00043791756347,-0.579260061162397,232.6112559727482,223.875,215.1387440272518,17.47251194549642,0.0069277790355444235,0.010695729871006483,0.0034066553863507975,0.01787648970747553,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.622949950367951,0
2024-09-06,AAPL,220.82,223.95,225.24,219.77,48423010,38.69433635970597,223.50596261474857,218.9922998615147,1.02224591120617,1.80479951629201,-0.7825536050858402,231.61219452749282,224.25050000000002,216.88880547250722,14.723389054985603,-0.007015019336271244,0.010408552669603837,-0.013976334003125679,0.024889657369067654,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.3511265969970892,1
2024-09-09,AAPL,220.91,220.82,221.27,216.71,67179970,39.20208152645274,223.2587280800106,219.06750378851413,0.7052223540169109,1.5848840838369904,-0.8796617298200795,231.02656476349603,224.48399999999998,217.94143523650393,13.085129526992091,0.0004075717779186139,0.010022517402800529,0.00040757177791868223,0.021041945457062443,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.44755310274830784,0
2024-09-10,AAPL,220.11,218.92,221.48,216.73,51591030,36.23063683304649,222.95884921524768,219.10838599288613,0.38498768836703334,1.344904804742999,-0.9599171163759657,230.66132155928742,224.613,218.56467844071258,12.096643118574832,-0.003621384274138717,0.010007657273538813,0.0054357756257994985,0.021916670511696584,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.5411664749819187,1
2024-09-11,AAPL,222.66,221.455,223.09,217.89,44587070,42.71806853582551,222.9303873852241,219.24766497355728,0.3331230621357122,1.1425484562215418,-0.8094253940858296,230.59960055244116,224.68250000000003,218.7653994475589,11.834201104882254,0.011585116532642603,0.009589201498001755,0.005441286040053212,0.023865253109367192,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.6599976903989008,1
2024-09-12,AAPL,222.77,222.5,223.55,219.82,37498230,46.321070234113726,222.91511239615514,219.385795758908,0.29746703802700836,0.9735321725826351,-0.6760651345556268,230.55933190208063,224.73499999999999,218.91066809791934,11.648663804161288,0.0004940267672686183,0.00958120982871143,0.0012134831460674617,0.016968428714402777,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.4968702613681679,0
2024-09-13,AAPL,222.5,223.58,224.04,221.91,36766620,40.08226691042045,222.8755778822356,219.5079214154214,0.2446030073090526,0.8277463395279187,-0.583143332218866,230.53352985932256,224.62399999999997,218.71447014067738,11.819059718645178,-0.0012120123894600043,0.009061125892883996,-0.004830485732176458,0.009598485872651054,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.4479253348061469,0
2024-09-16,AAPL,216.32,216.54,217.22,213.92,59357430,30.411255411255368,222.2512371315465,219.38290488932645,-0.29259363222561774,0.6036783451772114,-0.8962719774028292,231.06678757637584,224.1375,217.20821242362413,13.858575152751712,-0.027775280898876487,0.010782179107685353,-0.0010159785720882926,0.015426327599102523,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.6915609944195257,1
2024-09-17,AAPL,216.79,215.75,216.9,214.5,45519340,29.44403803950253,221.73111930949446,219.281222344647,-0.6726469124054972,0.3484132936606697,-1.0210602060661669,231.28921967479093,223.68250000000003,216.07578032520914,15.21343934958179,0.0021727071005916976,0.01082150791200703,0.004820393974507495,0.011188811188811215,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.3586438974338423,1
2024-09-18,AAPL,220.69,217.55,222.71,217.54,59894930,40.23569023569022,221.6319650895426,219.3364685272099,-0.6516328508665765,0.14840406475522047,-0.800036915621797,230.9880650825195,223.3915,215.7949349174805,15.193130165039008,0.01798975967526184,0.01167629852392969,0.014433463571592673,0.023765744230946108,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.2835646918134585,1
2024-09-19,AAPL,228.87,224.99,229.82,224.63,66781320,48.66975130133027,222.3213017476814,219.710332506535,0.024792785391753114,0.12368180888252701,-0.0988890234907739,231.39261518817437,223.51500000000001,215.63738481182565,15.75523037634872,0.03706556708505149,0.014484625658726945,0.017245210898262125,0.02310466099808573,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.5474467324807999,0
2024-09-20,AAPL,228.2,229.97,233.09,227.62,318679900,48.83923389437027,222.88117777171172,220.04326064353364,0.5010260584101616,0.19915065878805394,0.30187539962210763,231.84215048109377,223.69849999999997,215.55484951890617,16.2873009621876,-0.0029274260497226257,0.014360692888686888,-0.007696656085576424,0.024031280203848513,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.4532398650402056,0
2024-09-23,AAPL,226.47,227.34,229.45,225.81,54146020,56.174899866488616,223.22297036488203,220.2952896379049,0.7304278984284736,0.3054061067161379,0.4250217917123357,231.79523323920145,223.67999999999998,215.5647667607985,16.230466478402946,-0.007581069237510896,0.014302186558685169,-0.0038268672472948208,0.016119746689694816,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.40132200576239535,1
2024-09-24,AAPL,227.37,228.645,229.35,225.73,43556070,61.264685556323435,223.6179255682266,220.57272925994783,0.9736295919080362,0.43905080375451755,0.5345787881535187,231.82241033558347,223.6895,215.55658966441655,16.26582067116692,0.003974036296198191,0.014326388478254577,-0.0055763301187430545,0.016036858193416936,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.574280932205402,0
2024-09-25,AAPL,226.37,224.93,227.29,224.02,42308720,57.02217529039072,223.88002789506217,220.80007321053813,1.0733046555525902,0.5659015741141321,0.5074030814384581,231.58532005524674,223.60649999999995,215.62767994475317,15.957640110493571,-0.004398117605664775,0.01433427585038284,0.006401991730760671,0.01459691099009009,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.5278253588525865,1
2024-09-26,AAPL,227.52,227.3,228.5,225.41,36636710,61.96428571428574,224.22669190505624,221.06359975130135,1.230904153786355,0.6989020900485767,0.5320020637377783,231.72796145561185,223.658,215.58803854438813,16.13992291122372,0.005080178468878316,0.014296661653905569,0.0009678838539375225,0.013708353666651895,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.44703742440179384,1
2024-09-27,AAPL,227.79,228.46,229.52,227.3,34025970,62.20723917672107,224.56605458076518,221.32738015321112,1.361890607914944,0.8314997936218502,0.5303908142930938,231.35290143756652,223.558,215.76309856243347,15.589802875133046,0.0011867088607593335,0.013902524992227702,-0.002932679681344725,0.009766827980642318,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.37541484760837723,1
2024-09-30,AAPL,233.0,230.04,233.0,229.65,54793390,69.7760049094814,225.36928747783517,221.78512995112442,1.8646077374126548,1.0381213823800113,0.8264863550326436,232.3093719428866,223.75799999999998,215.20662805711336,17.102743885773236,0.022871943456692634,0.014809663910761653,0.012867327421318067,0.01458741563248419,0.5034452874754667,0.5034452874754667,0.47210209266166514,0.5906910203034812,0
